"BeeFuncID";"VALID_NAME";"CD_NOM";"LB_NOM";"LB_AUTHOR";"INHERITED_FROM";"LB_NOM_INHERITED_FROM";"LB_AUTEUR_INHERITED_FROM";"ORIGIN";"KINGDOM";"PHYLUM";"CLASS";"ORDER";"FAMILY";"SUBFAMILY";"TRIBE";"GENUS";"GROUP1_INPN";"GROUP2_INPN";"GROUP3_INPN";"GENERATION_PER_YEAR";"STATISTIC";"GEOGRAPHIC_EXTENT";"MIN_ALTITUDE_IN_M";"MAX_ALTITUDE_IN_M";"SOURCE";"DATASET_ID";"DATASET_TITLE";"CD_TRAIT";"STATISTIC_ID";"GEOGRAPHIC_EXTENT_ID";"SOURCE_ID"
"bfVol221";"Anthophora furcata (Panzer, 1798)";"239500";"Anthophora furcata";"(Panzer, 1798)";239500;"Anthophora furcata";"(Panzer, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949942;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol222";"Anthophora mucida Gribodo, 1873";"239504";"Anthophora mucida";"Gribodo, 1873";239504;"Anthophora mucida";"Gribodo, 1873";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949944;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol223";"Anthophora plagiata (Illiger, 1806)";"239507";"Anthophora plagiata";"(Illiger, 1806)";239507;"Anthophora plagiata";"(Illiger, 1806)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949946;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol224";"Anthophora plumipes (Pallas, 1772)";"239508";"Anthophora plumipes";"(Pallas, 1772)";239508;"Anthophora plumipes";"(Pallas, 1772)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";949948;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol225";"Anthophora pubescens (Fabricius, 1781)";"239510";"Anthophora pubescens";"(Fabricius, 1781)";239510;"Anthophora pubescens";"(Fabricius, 1781)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949950;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol226";"Anthophora quadrimaculata (Panzer, 1798)";"239513";"Anthophora quadrimaculata";"(Panzer, 1798)";239513;"Anthophora quadrimaculata";"(Panzer, 1798)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949952;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol227";"Anthophora retusa (Linnaeus, 1758)";"239514";"Anthophora retusa";"(Linnaeus, 1758)";239514;"Anthophora retusa";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Anthophorinae";"";"Anthophora";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949954;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol228";"Apis mellifera Linnaeus, 1758";"239523";"Apis mellifera";"Linnaeus, 1758";239523;"Apis mellifera";"Linnaeus, 1758";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Apini";"Apis";"Arthropodes";"Insectes";"Hyménoptères";4;"minimum";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";949956;"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol229";"Biastes brevicornis (Panzer, 1797)";"239524";"Biastes brevicornis";"(Panzer, 1797)";239524;"Biastes brevicornis";"(Panzer, 1797)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Biastini";"Biastes";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949959;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol230";"Biastes emarginatus (Schenck, 1853)";"239525";"Biastes emarginatus";"(Schenck, 1853)";239525;"Biastes emarginatus";"(Schenck, 1853)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Nomadinae";"Biastini";"Biastes";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949961;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol231";"Bombus alpinus (Linnaeus, 1758)";"239526";"Bombus alpinus";"(Linnaeus, 1758)";239526;"Bombus alpinus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949965;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol232";"Bombus argillaceus (Scopoli, 1763)";"239527";"Bombus argillaceus";"(Scopoli, 1763)";239527;"Bombus argillaceus";"(Scopoli, 1763)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949967;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol233";"Bombus barbutellus (Kirby, 1802)";"239528";"Bombus barbutellus";"(Kirby, 1802)";239528;"Bombus barbutellus";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949969;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol234";"Bombus bohemicus Seidl, 1838";"239529";"Bombus bohemicus";"Seidl, 1838";239529;"Bombus bohemicus";"Seidl, 1838";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949971;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol235";"Bombus brodmannicus Vogt, 1909";"239530";"Bombus brodmannicus";"Vogt, 1909";239530;"Bombus brodmannicus";"Vogt, 1909";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949973;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol236";"Bombus campestris (Panzer, 1800)";"239531";"Bombus campestris";"(Panzer, 1800)";239531;"Bombus campestris";"(Panzer, 1800)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949975;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol237";"Bombus confusus Schenck, 1861";"239532";"Bombus confusus";"Schenck, 1861";239532;"Bombus confusus";"Schenck, 1861";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949977;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol238";"Bombus distinguendus Morawitz, 1868";"239533";"Bombus distinguendus";"Morawitz, 1868";239533;"Bombus distinguendus";"Morawitz, 1868";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949983;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol239";"Bombus flavidus Eversmann, 1852";"239534";"Bombus flavidus";"Eversmann, 1852";239534;"Bombus flavidus";"Eversmann, 1852";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949985;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol240";"Bombus gerstaeckeri Morawitz, 1881";"239535";"Bombus gerstaeckeri";"Morawitz, 1881";239535;"Bombus gerstaeckeri";"Morawitz, 1881";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949987;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol241";"Bombus humilis Illiger, 1806";"239536";"Bombus humilis";"Illiger, 1806";239536;"Bombus humilis";"Illiger, 1806";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949991;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol242";"Bombus inexspectatus (Tkalcu, 1963)";"239537";"Bombus inexspectatus";"(Tkalců, 1963)";239537;"Bombus inexspectatus";"(Tkalců, 1963)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949995;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol243";"Bombus jonellus (Kirby, 1802)";"239538";"Bombus jonellus";"(Kirby, 1802)";239538;"Bombus jonellus";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949997;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol244";"Bombus jonellus (Kirby, 1802)";"239538";"Bombus jonellus";"(Kirby, 1802)";239538;"Bombus jonellus";"(Kirby, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";2;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";949999;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol245";"Bombus magnus Vogt, 1911";"239540";"Bombus magnus";"Vogt, 1911";239540;"Bombus magnus";"Vogt, 1911";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950005;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol246";"Bombus mendax Gerstacker, 1869";"239542";"Bombus mendax";"Gerstäcker, 1869";239542;"Bombus mendax";"Gerstäcker, 1869";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950007;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol247";"Bombus mesomelas Gerstacker, 1869";"239543";"Bombus mesomelas";"Gerstäcker, 1869";239543;"Bombus mesomelas";"Gerstäcker, 1869";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950009;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol248";"Bombus monticola Smith, 1849";"239544";"Bombus monticola";"Smith, 1849";239544;"Bombus monticola";"Smith, 1849";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950011;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol249";"Bombus mucidus Gerstacker, 1869";"239545";"Bombus mucidus";"Gerstäcker, 1869";239545;"Bombus mucidus";"Gerstäcker, 1869";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950013;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol250";"Bombus muscorum (Linnaeus, 1758)";"239546";"Bombus muscorum";"(Linnaeus, 1758)";239546;"Bombus muscorum";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950015;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol251";"Bombus norvegicus (Sparre-Schneider, 1918)";"239547";"Bombus norvegicus";"(Sparre-Schneider, 1918)";239547;"Bombus norvegicus";"(Sparre-Schneider, 1918)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950017;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol252";"Bombus pomorum (Panzer, 1802)";"239549";"Bombus pomorum";"(Panzer, 1802)";239549;"Bombus pomorum";"(Panzer, 1802)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950021;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol253";"Bombus pyrenaeus Perez, 1880";"239550";"Bombus pyrenaeus";"Pérez, 1880";239550;"Bombus pyrenaeus";"Pérez, 1880";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950025;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol254";"Bombus quadricolor (Lepeletier, 1833)";"239551";"Bombus quadricolor";"(Lepeletier, 1833)";239551;"Bombus quadricolor";"(Lepeletier, 1833)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950027;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol255";"Bombus ruderatus (Fabricius, 1775)";"239552";"Bombus ruderatus";"(Fabricius, 1775)";239552;"Bombus ruderatus";"(Fabricius, 1775)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";4;"minimum";"";NA;NA;"Genoud D. 2016. Diversité des abeilles sauvages (Hymenoptera : Apoidea) de l'île de Porquerolles (France, Var), Sci. Rep. Port Cros national Park, 30: 95-143.";2;"Abeilles";950031;"https://taxref.mnhn.fr/taxref-web/traits/values/400";"";"https://taxref.mnhn.fr/taxref-web/docs/444912"
"bfVol256";"Bombus rupestris (Fabricius, 1793)";"239553";"Bombus rupestris";"(Fabricius, 1793)";239553;"Bombus rupestris";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950034;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol257";"Bombus sichelii Radoszkowski, 1859";"239554";"Bombus sichelii";"Radoszkowski, 1859";239554;"Bombus sichelii";"Radoszkowski, 1859";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950036;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol258";"Bombus soroeensis (Fabricius, 1777)";"239555";"Bombus soroeensis";"(Fabricius, 1777)";239555;"Bombus soroeensis";"(Fabricius, 1777)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950038;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol259";"Bombus subterraneus (Linnaeus, 1758)";"239556";"Bombus subterraneus";"(Linnaeus, 1758)";239556;"Bombus subterraneus";"(Linnaeus, 1758)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950040;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol260";"Bombus sylvestris (Lepeletier, 1833)";"239557";"Bombus sylvestris";"(Lepeletier, 1833)";239557;"Bombus sylvestris";"(Lepeletier, 1833)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950044;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol261";"Bombus vestalis (Geoffroy in Fourcroy, 1785)";"239558";"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";239558;"Bombus vestalis";"(Geoffroy in Fourcroy, 1785)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950049;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol262";"Bombus veteranus (Fabricius, 1793)";"239559";"Bombus veteranus";"(Fabricius, 1793)";239559;"Bombus veteranus";"(Fabricius, 1793)";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Apinae";"Bombini";"Bombus";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950051;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol263";"Ceratina chalcites Germar, 1839";"239563";"Ceratina chalcites";"Germar, 1839";239563;"Ceratina chalcites";"Germar, 1839";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950055;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
"bfVol264";"Ceratina chalybea Chevrier, 1872";"239564";"Ceratina chalybea";"Chevrier, 1872";239564;"Ceratina chalybea";"Chevrier, 1872";"directe";"Animalia";"Arthropoda";"Insecta";"Hymenoptera";"Apidae";"Xylocopinae";"Ceratinini";"Ceratina";"Arthropodes";"Insectes";"Hyménoptères";1;"";"";NA;NA;"Scheuchl E., Willner W. 2016. Taschenlexikon der Wildbienen Europas. Quelle & Meyer Verlag Wiebelsheim. 920pp.";2;"Abeilles";950057;"";"";"https://taxref.mnhn.fr/taxref-web/docs/444787"
